id,credit_score,ssn,n_loans,active,balance,high_credit,last_activity,n_months,overdue,30 DAYS LATE,60 DAYS LATE OR MORE,ON TIME,n_on_time,n_30_late,n_60_late
69493b91-0a1c-4c53-b9fa-36f6c25e6a03,1102,528-43-8224,12,5,31269,145773,2000.0,265,551,0.016726020892687557,0.03526203328834907,0.9480119458189633,246.0,6.0,13.0
6810136d-9959-4afb-853e-95cbf6156c56,624,872-70-3584,10,2,15216,108724,2001.0,267,558,0.04989471162051807,0.029270294221907127,0.9208349941575749,246.0,13.0,8.0
8dfe8add-9c07-494b-96d8-1fa8527d87e2,383,293-79-6200,8,5,31260,92352,2008.0,175,1355,0.033888028895768835,0.03078130374957,0.9353306673546611,160.0,8.0,7.0
c5bb34b2-ca56-4cbf-b127-ad3b9c647b46,940,635-30-1011,15,10,31052,143131,1999.0,362,393,0.02727337428949471,0.05244107694732227,0.920285548763183,332.0,14.0,16.0
0d737cc3-1cbd-4777-bca6-e1cf4ed092cf,1136,261-33-8632,12,3,17538,127793,2000.0,231,0,0.06499125874125875,0.05521561771561772,0.8797931235431236,205.0,12.0,14.0
48df4db6-2c9e-4671-a756-4957395ff45c,1102,726-13-7348,15,10,69626,155726,2000.0,371,895,0.06880788333985265,0.05434321526499702,0.8768489013951505,326.0,24.0,21.0
a4718c97-6ea4-418e-aa63-bdcfcc46f95d,820,336-70-6464,9,3,13411,91912,2000.0,239,0,0.06674786786348652,0.045917916506151804,0.8873342156303619,212.0,14.0,13.0
0ad317b4-be8c-405c-8901-9919b0f57d5f,1110,801-52-6361,11,8,34266,96327,1998.0,224,0,0.06329276783822238,0.06490226944772398,0.8718049627140535,193.0,18.0,13.0
b3644a79-a3cb-4ebd-9382-ed5ebf799efd,456,315-33-0289,5,3,20073,53464,2003.0,119,650,0.029292929292929294,0.029542483660130715,0.94116458704694,112.0,3.0,4.0
a2a1141c-c041-44cf-9913-0d97cdd7c015,990,781-04-5042,16,8,39068,120769,1997.0,320,963,0.04702152702478841,0.0385851717134331,0.9143933012617785,290.0,17.0,13.0
14b93a70-4099-4afb-83b5-d6ee28dab2fa,1170,322-53-1267,19,9,39765,169613,1999.0,399,563,0.046427646382274326,0.04894165246932942,0.9046307011483963,364.0,17.0,18.0
eb1b1e20-7dd7-4c00-b38a-48cac6eb6162,1240,048-68-7341,14,4,8868,129842,1998.0,289,0,0.04538308913308913,0.05071191063838123,0.9039050002285298,261.0,13.0,15.0
b22c5e00-94e5-468e-94c7-2d25f684fa73,1658,741-01-5921,16,8,48625,171026,1997.0,394,0,0.03830187122926094,0.03788086962452475,0.9238172591462144,358.0,19.0,17.0
308f0138-70ca-441b-b586-406efb0c82cf,697,078-06-5901,9,4,22609,83180,1999.0,257,77,0.07282279183207976,0.061382277295589996,0.8657949308723302,229.0,14.0,14.0
d434ed8d-91e7-462b-b5c7-e4a0344b4422,1046,308-75-8834,9,5,46342,94907,2000.0,166,0,0.04072732152442297,0.05896895485557036,0.9003037236200065,149.0,8.0,9.0
6b9f04de-0622-4a76-a405-c4b94c12c097,803,600-54-8836,10,3,13208,110714,1997.0,206,629,0.04009548658172946,0.03190653113233759,0.9279979822859332,190.0,9.0,7.0
a6509eb9-b596-4c5d-a39d-ebd9f058d97c,988,889-51-1293,11,7,65015,149291,2006.0,236,707,0.05176538121231571,0.07202216427744791,0.8762124545102363,208.0,14.0,14.0
a08dcad2-fc2c-4c19-8a4a-50aa23f7047a,870,217-03-6759,10,5,20635,96506,2006.0,240,0,0.0952815934065934,0.05374731874731875,0.8509710878460879,211.0,17.0,12.0
d7f905b6-0e4e-406e-a76d-d1a312e63bb0,1607,898-23-4992,17,9,40019,155895,1998.0,356,0,0.048794083986781756,0.06313648786086443,0.8880694281523538,314.0,17.0,25.0
0361a4ab-5a41-435f-bc20-452a0dcb6fde,708,394-09-7241,11,4,38713,108297,1999.0,293,355,0.054441063322642265,0.03464857510910142,0.9109103615682563,267.0,14.0,12.0
93a88d25-1741-4499-8306-0bfb43d709c3,515,255-71-2178,10,4,48299,90670,2006.0,238,0,0.03463226316167493,0.05959337068160597,0.905774366156719,215.0,9.0,14.0
010fc6a7-60d1-4b20-81e6-015c0c4db182,1061,742-06-6056,13,8,44676,131962,1997.0,272,508,0.06286298336696214,0.04944266854081177,0.8876943480922261,238.0,18.0,16.0
1f5665d9-b6d1-4b44-bbb2-08211cf2439b,803,773-53-3373,6,2,20533,51270,2001.0,142,0,0.03752095857359015,0.05231805231805232,0.9101609891083576,127.0,7.0,8.0
d4e34996-057f-4068-b252-4e20134733d4,1225,829-17-2671,11,2,31505,136253,1999.0,239,0,0.057796437719711366,0.04461862825707219,0.8975849340232164,217.0,12.0,10.0
dfa634e3-8b0e-4411-a94b-fa4ea490625e,1348,514-42-0445,15,6,37466,112927,1999.0,411,0,0.046297251435444726,0.049666324530124525,0.9040364240344305,368.0,20.0,23.0
83edb467-510d-43d5-a44c-eeb14a1e0e4e,1013,453-73-6975,16,9,62639,118265,2000.0,342,493,0.06391805281071586,0.06359740240766713,0.8724845447816169,299.0,19.0,24.0
ad915723-175a-4351-9ee0-2ba6a822c8f1,1329,376-60-1771,13,4,36741,140272,1997.0,338,0,0.03810732525467125,0.05559492836980473,0.906297746375524,308.0,13.0,17.0
2f9bb8f0-d87a-4eed-b16e-8b055f6078ad,866,678-06-9583,9,5,16550,71459,2000.0,238,0,0.055523066926575694,0.04377842755035737,0.900698505523067,208.0,16.0,14.0
d201db26-31af-4f8e-941e-e71898f9c104,1041,159-36-6931,10,2,18863,122873,1997.0,286,0,0.03954914932737513,0.04506937954518599,0.915381471127439,261.0,10.0,15.0
df775808-9906-4baf-bc98-a4f50e0634a7,564,706-40-8420,13,3,21991,97183,1997.0,324,452,0.05273261548616518,0.05023573733005782,0.897031647183777,288.0,22.0,14.0
57ff2dfe-2bf9-45e0-875c-9ed952128cac,1299,430-63-2370,10,6,62486,131065,2008.0,267,0,0.050490192731572035,0.01880748880748881,0.930702318460939,246.0,16.0,5.0
5001c43a-5cf1-4825-800c-7dace7c920f4,730,598-85-6488,9,5,38055,70508,1999.0,206,106,0.043175571779690766,0.03790310619544029,0.918921322024869,186.0,12.0,8.0
e439b3e3-7429-4373-b722-57b90d26d868,1570,057-78-3827,16,7,72420,164328,1999.0,332,0,0.023005607193447485,0.046707699686658395,0.9302866931198941,305.0,12.0,15.0
8e0b17cd-f22a-4a22-88a6-5a7882c45998,1430,353-54-3586,16,9,36107,125956,1999.0,384,0,0.05802786038999275,0.04051841494856201,0.9014537246614454,344.0,23.0,17.0
d26afbfb-2400-4800-9f84-982e596b2bbd,1024,854-18-9847,10,2,15662,104968,2000.0,237,0,0.06831102096010819,0.05389435429344151,0.8777946247464504,210.0,16.0,11.0
daf99707-31d4-4311-b585-6be4232fc7ae,1440,506-78-8985,15,5,104286,211479,2001.0,285,0,0.038291752365281775,0.05671896567484802,0.90498928195987,260.0,12.0,13.0
69ed5ad9-0c11-4ca4-bb48-202c6443d9c0,1582,379-65-1310,17,9,49043,166235,2001.0,410,0,0.0579042659014431,0.041137641522361976,0.9009580925761951,371.0,21.0,18.0
c504d0b1-0e64-43dd-ae0d-b4f3429661e5,1609,614-50-1569,18,9,45683,145940,2000.0,392,0,0.052520975795770294,0.05949568546225841,0.8879833387419712,345.0,24.0,23.0
a594ef21-89fe-4d1a-b2de-a7a40865e098,1216,494-27-6299,12,4,38998,121763,1999.0,307,0,0.027471958506441265,0.02067672567672568,0.9518513158168331,289.0,10.0,8.0
8cac7626-0fe8-49a2-a222-d247ba3ada68,1448,888-90-3690,14,7,51762,142408,1998.0,333,0,0.04217727179683701,0.07642215346019694,0.8814005747429661,292.0,15.0,26.0
860c54bc-d304-4d89-a51a-8c0091ee75ae,927,080-51-6748,11,2,28942,101178,1998.0,263,0,0.06699462574462574,0.03620499870499871,0.8968003755503756,234.0,18.0,11.0
839c9c46-25ac-4bd2-9d06-d4f00dadb76d,949,055-82-8851,12,4,27381,137761,1999.0,281,0,0.030377827581774947,0.05269218165389566,0.9169299907643295,259.0,9.0,13.0
3ad6809d-0e71-459f-9660-95f91a5d5c1c,1129,150-92-8943,14,6,44071,121135,2006.0,240,0,0.03330278789837614,0.048642329892329896,0.918054882209294,216.0,10.0,14.0
2af7d10a-b5e2-4d76-b170-f6917d8cd429,900,826-50-5934,11,9,66707,129414,2015.0,161,676,0.09320131033840712,0.04341019643438999,0.8633884932272028,141.0,13.0,7.0
1006bbcc-cc13-4017-9882-f7007cdea153,624,518-72-6842,6,4,8776,38553,2004.0,134,0,0.03396528396528397,0.08656799656799656,0.8794667194667195,122.0,6.0,6.0
1e9963fb-11c1-4e8b-8f20-8bfed27e23ef,1538,395-47-4650,14,9,83770,139816,2000.0,225,0,0.05213372792953538,0.09172850814931559,0.8561377639211489,194.0,14.0,17.0
db0ec57f-6d98-4378-a670-edc0352a904f,1230,583-20-3785,11,8,49233,115892,2011.0,322,0,0.037085239716818666,0.039078683059030346,0.9238360772241511,298.0,12.0,12.0
a7947146-e99a-4d07-98cc-027402bc3fd7,1122,763-26-4553,12,2,17316,132597,1997.0,266,0,0.050907376944156944,0.04098189200650571,0.9081107310493374,240.0,14.0,12.0
70d60510-49e2-464f-b8bc-0dc815eee3ec,702,713-26-7443,7,2,6353,77399,2007.0,157,0,0.02137161084529506,0.03158711997384766,0.9470412691808573,147.0,4.0,6.0
abf5ca4a-8427-4633-ba6a-17e9dfbab1fb,724,565-40-1185,7,2,3435,88970,2000.0,133,0,0.03214674758792406,0.05413554310613134,0.9137177093059446,124.0,4.0,5.0
84fa7bc4-f261-4b39-9172-11f35fcba15e,1114,240-58-1990,14,9,46391,142761,2006.0,350,154,0.048575028301919065,0.06063271462431127,0.8907922570737697,312.0,20.0,18.0
8c93d23d-76f0-419e-97e6-13b5f6771c54,814,123-49-7789,6,2,22425,64589,2007.0,128,0,0.04923621100091688,0.06267121463199894,0.8880925743670843,113.0,7.0,8.0
653e6f9b-d7f0-4544-be11-b87c362c8c4f,1033,042-88-6485,10,8,33268,75190,2001.0,233,0,0.07411717752234993,0.03568623426382047,0.8901965882138297,207.0,16.0,10.0
9d9a73a1-9478-4078-a565-3b6d2c90e719,781,377-56-1788,6,3,25853,55141,2014.0,143,0,0.044183526637887695,0.024098056552417608,0.9317184168096947,134.0,5.0,4.0
e7fe70a1-146e-462e-8d8b-40827d1664d7,596,704-76-2528,6,2,12024,39770,1999.0,112,0,0.02029181090965988,0.0422008547008547,0.9375073343894855,102.0,3.0,7.0
318916d4-ebc5-4446-9805-40056c1ee151,933,340-28-9221,16,10,56097,154931,2002.0,351,1014,0.04265895505105863,0.04138106891076943,0.9159599760381719,319.0,15.0,17.0
9ec19ee1-7efb-4f16-b1cf-4178b292c3d1,1055,811-20-4129,15,8,63936,172787,1999.0,427,90,0.04702660965305959,0.03973684003570376,0.9132365503112365,388.0,22.0,17.0
c60d75d6-b902-4376-8f9a-67ff09855d3a,1254,646-37-0849,15,5,41425,173378,1999.0,396,113,0.06492586019546805,0.04443546649429002,0.890638673310242,360.0,18.0,18.0
7426a30c-7006-43eb-b7c1-a4f067e5d896,1145,441-23-0359,13,4,51266,117701,1999.0,273,0,0.026201884878191885,0.060258043868037896,0.9135400712537702,247.0,9.0,17.0
7bfa6c4a-c739-4fab-afd2-6bf2d791ae4b,1217,679-96-0907,15,8,34156,148943,1999.0,242,751,0.04860744194077527,0.06948415781749115,0.8819084002417337,217.0,11.0,14.0
65a1d699-88a5-4334-9159-e6a7ec7b32c5,1081,448-35-7522,10,8,60782,126436,1999.0,173,691,0.08028048531985804,0.059149442449684744,0.8605700722304572,149.0,14.0,10.0
de03b94b-4140-4cea-bbbc-b988893c9fb4,1529,230-68-1676,16,9,81199,169452,2001.0,352,591,0.03129319157544964,0.032908265245221766,0.9357985431793288,331.0,10.0,11.0
1bbc63e0-128c-41f2-899e-be2ceedfe8e6,700,178-84-2373,8,2,11942,52945,1997.0,220,0,0.021893115942028987,0.04121681281208135,0.9368900712458896,206.0,5.0,9.0
b3a7cf6f-88a3-43b3-afb1-d1e10ff6be72,1131,491-33-5671,16,6,37074,138770,2002.0,360,1393,0.056779755245612774,0.047121924259414916,0.8960983204949724,325.0,18.0,17.0
07942377-4f7a-4f51-8e71-8d56cb2e5818,868,264-73-6029,13,9,49176,93308,2000.0,226,1061,0.024744553691922112,0.081026619481557,0.8942288268265209,204.0,7.0,15.0
9ec101a0-9452-475c-927b-eb9f363ee117,526,489-21-6657,5,2,24026,42645,2001.0,103,75,0.07682843472317155,0.030263157894736843,0.8929084073820915,93.0,8.0,2.0
4096cb06-df69-438a-94e6-3899adf563b9,1888,307-33-7715,19,9,85657,220170,1997.0,391,0,0.04417967377159221,0.04645720450006773,0.90936312172834,351.0,20.0,20.0
7953de0b-93f0-466e-badf-263c66658b6c,823,529-73-7787,8,5,30283,61685,2009.0,199,0,0.05225877429824798,0.055206730206730205,0.892534495495022,182.0,8.0,9.0
d19b6766-4188-42d4-ad22-a2c47d7d1191,985,301-90-0330,11,8,44377,134244,2010.0,254,873,0.06083092448123836,0.05130877931389441,0.8878602962048672,227.0,15.0,12.0
f84ef99f-15d8-4116-8b0f-f90d2e154493,1522,365-80-5584,18,8,58925,184818,2000.0,406,537,0.05302991386750978,0.06487894446654037,0.8820911416659497,362.0,20.0,24.0
da448cbf-3d3b-46f6-b687-08b8ca873018,825,616-88-8557,8,3,24821,115155,2002.0,205,294,0.0568808610400682,0.05919642857142857,0.8839227103885032,186.0,9.0,10.0
c46c1a43-8c7e-4d5f-8e34-c9f2370c4b96,1234,242-13-7024,14,10,56478,123323,1998.0,272,173,0.07770041349873283,0.05391900349883543,0.8683805830024317,241.0,18.0,13.0
6c782273-85a2-40f3-b31e-46d4548cabf5,1005,517-59-5400,15,9,48728,167356,2000.0,338,605,0.0631286723119754,0.03838015846787776,0.8984911692201469,307.0,21.0,10.0
afb19a4f-e383-47d4-a8b2-cfffd4daf801,1201,865-86-5787,14,8,23824,103004,2002.0,269,0,0.07454557236214218,0.04219702607550734,0.8832574015623506,239.0,18.0,12.0
47831e8f-1e92-438d-bffa-73a01ddbafc5,629,192-05-6849,8,5,49571,69768,2010.0,158,0,0.05754817255776335,0.03842089371980676,0.9040309337224298,143.0,10.0,5.0
855a71b1-c324-46b2-864f-f9fddc457328,612,541-31-6845,10,6,29003,78408,2001.0,209,102,0.053312533583104185,0.02416166363992451,0.9225258027769714,191.0,11.0,7.0
9d69d18c-795b-4cb4-b7f4-2bc0ce358d79,696,818-95-9896,4,2,28452,48812,2002.0,78,0,0.019230769230769232,0.01282051282051282,0.967948717948718,75.0,1.0,2.0
8d7f2201-07fb-456a-a43c-2dd1d7cb9bcf,331,590-50-3902,5,3,30417,79472,2002.0,125,613,0.07162393162393162,0.05888703084355258,0.8694890375325158,110.0,6.0,9.0
85e61034-b3de-4d69-96c1-fcdfd820f4d4,1429,151-02-8160,17,10,78337,182507,2001.0,342,469,0.05274950073010009,0.031881722082435296,0.9153687771874646,311.0,19.0,12.0
d957ace8-9a73-434e-86bf-64ff2edec0cf,1156,297-32-2516,13,4,48719,164129,2004.0,325,713,0.042640611161533955,0.04828403478408472,0.9090753540543813,292.0,14.0,19.0
5c0f9a8a-e18b-41bf-aa8f-9838ad398729,1315,348-58-3428,14,4,29501,136671,2005.0,250,0,0.056552015654292256,0.04173032152603292,0.901717662819675,224.0,15.0,11.0
415fab53-81f4-4380-b8c4-b9f812a13c79,387,412-22-5213,9,5,49557,95878,2001.0,196,1097,0.046301732068845934,0.04590306207953267,0.9077952058516213,178.0,9.0,9.0
626792d9-c40b-482c-a1a4-1414487c1972,1258,813-87-2681,13,9,58684,169111,2001.0,226,530,0.07810787858864782,0.016635785866555095,0.905256335544797,208.0,13.0,5.0
b1b6c3b6-02f7-4d1a-990a-ebe8ae803cf2,953,441-70-1440,12,2,26120,108199,2004.0,282,0,0.03698179437150025,0.04896703709203709,0.9140511685364627,256.0,11.0,15.0
974822dd-f838-4b0c-bc23-e6ca1ee4d0b8,836,084-33-8847,6,3,28311,62729,2001.0,173,0,0.04082244008714597,0.03600217864923747,0.9231753812636164,157.0,8.0,8.0
b8853fea-b5b9-4a90-883e-abccd9c8fb32,1665,728-62-8401,17,10,96309,180706,2000.0,348,705,0.059705301596440934,0.04933987321378279,0.8909548251897764,309.0,18.0,21.0
9ab385bd-cc59-4078-8e16-b201e40baf7b,1256,336-81-5840,11,5,31335,130481,2001.0,229,0,0.045876808019885654,0.019274542661639433,0.934848649318475,214.0,11.0,4.0
e8771756-4ae4-41c5-b236-2d6d6aa460ab,1257,532-83-3677,16,10,39411,183079,2001.0,292,534,0.03351253474542014,0.07550286113910407,0.8909846041154759,260.0,12.0,20.0
6fb5fd7e-7905-4893-95f5-a32de2642fbc,342,218-28-6946,6,3,21929,45024,1999.0,147,689,0.05909236490730548,0.07042108994570793,0.8704865451469864,130.0,8.0,9.0
5ddebb59-3b7c-480a-9ef7-1625a474f2d2,1129,654-69-1640,17,8,27436,168619,1998.0,424,1380,0.039594889860987345,0.05624394630243133,0.9041611638365813,387.0,18.0,19.0
f1081d50-e434-4d91-b4ce-102da75b9261,521,276-63-5889,5,3,16573,57260,2000.0,132,0,0.042123942123942125,0.080994630994631,0.8768814268814269,117.0,6.0,9.0
329026bd-ff8c-43b2-bcc0-eca50c36e12b,1264,086-66-3061,13,5,23177,116732,2001.0,264,0,0.0284865438441876,0.030813468557096744,0.9406999875987156,241.0,11.0,12.0
02b0938b-274b-447f-bda9-8ee5bf64fd66,375,581-55-4843,9,7,39978,99042,1999.0,228,1087,0.05917584250917585,0.0586006336006336,0.8822235238901907,206.0,8.0,14.0
41fba24b-6ee5-4e60-b80a-92a83d07e56d,627,249-03-0628,10,2,32276,107332,2001.0,254,691,0.06501961050440418,0.051809662496161354,0.8831707269994344,227.0,13.0,14.0
1283ec59-0f20-4cd2-af2f-80c765d46906,1568,816-68-7948,14,7,45341,163709,2001.0,342,0,0.036937031222745505,0.04903573134939595,0.9140272374278586,313.0,13.0,16.0
736e1d82-ebf9-424f-9442-11c25472c358,763,312-03-7318,10,2,11372,94060,1999.0,219,0,0.03009832272990167,0.06033738191632929,0.9095642953537691,197.0,7.0,15.0
01d9c8d0-f55f-4c74-8e36-7c9acf79d79d,1306,271-59-7979,16,7,36241,98771,1998.0,359,0,0.053150512778504196,0.0353704186571069,0.9114790685643889,326.0,19.0,14.0
75efc7a8-6edd-4a2f-95d5-1823f4541027,639,364-21-1947,11,9,67353,95526,2011.0,211,1967,0.08247875313092703,0.01991993513732644,0.8976013117317465,192.0,14.0,5.0
452eb376-44a2-4ce8-98e8-0e316d7c095e,598,533-04-6633,5,3,17896,44823,2002.0,164,0,0.04096232596232597,0.04848894348894349,0.9105487305487305,149.0,7.0,8.0
86446f83-74c7-4e3b-9afd-1c30c1dcde98,1101,751-98-6680,12,6,36096,129673,2000.0,217,0,0.06014133614871908,0.06160705891425209,0.8782516049370289,191.0,13.0,13.0
3ef9d6ae-6d42-4042-8461-501c0f926a8b,1161,642-86-9113,15,7,56273,173999,2000.0,295,898,0.052721272010487694,0.04774055211310114,0.8995381758764113,270.0,12.0,13.0
eb5afb23-222e-4a89-ad7f-dff46b4b74b4,1295,815-33-9083,14,4,26859,151271,2003.0,404,0,0.055644436272334286,0.05197067115644394,0.892384892571222,360.0,22.0,22.0
aa1cbcb0-4f2d-437f-b400-eddcf7daa07c,1089,282-42-0166,12,7,44229,113790,2007.0,213,0,0.044259259259259255,0.05564510652745947,0.9000956342132812,191.0,10.0,12.0
2b694cc6-606e-4c00-9a31-fc4c3f1f6077,1239,001-21-2522,12,6,56952,131593,1998.0,236,0,0.03746931682415553,0.04107528193747358,0.9214554012383709,217.0,9.0,10.0
cb2a8a2e-c02b-4397-a0e0-b56dee1048e0,542,003-26-0173,7,2,14938,84992,2002.0,148,379,0.04119214119214119,0.03679653679653679,0.922011322011322,135.0,6.0,7.0
61714b3a-8062-4018-8dfa-09f7bf35bdbc,593,870-26-6631,7,3,23096,68150,2005.0,135,844,0.06718876361733504,0.08899334792191935,0.8438178884607456,116.0,7.0,12.0
41a46924-aa9a-433c-94d2-eed47714ec53,907,292-13-4827,14,5,19113,115849,1999.0,294,120,0.056817890890471526,0.0894552618956546,0.8537268472138738,251.0,15.0,28.0
a7219e1e-5e37-4f74-b8dd-a2fcc6947099,1727,151-50-4881,18,10,66309,202705,2002.0,440,648,0.04205706381585354,0.04245849968723827,0.9154844364969082,399.0,21.0,20.0
e0de0f9b-d63c-4b19-98e9-530c142316e8,1136,132-77-2155,15,8,41363,131513,1999.0,397,423,0.04877150442367834,0.06816596099204796,0.8830625345842739,349.0,24.0,24.0
629fcde6-5eb1-469e-8adf-6e419849b8d3,886,660-15-4018,13,7,40094,117774,1997.0,305,0,0.10930342347100032,0.07196345370910744,0.8187331228198922,263.0,22.0,20.0
4379aae1-2a9c-4fbf-82d2-401ec0d255e8,1380,585-38-4797,16,10,56208,154040,2003.0,316,33,0.035025330420067266,0.029760800237773923,0.9352138693421589,284.0,18.0,14.0
472fef98-57a8-417a-9637-c71f060de464,1035,067-31-7736,9,4,37870,113879,1997.0,185,0,0.03974013640680307,0.05467571644042232,0.9055841471527746,163.0,7.0,15.0
e09b9414-f6d7-46ca-ae23-198fc37c3555,-108,026-74-3256,7,3,8300,59846,2000.0,143,1318,0.06318681318681318,0.043552270406490345,0.8932609164066964,129.0,6.0,8.0
c72742e0-a853-4340-8a18-a6d702b61635,794,263-77-5441,11,9,43510,75228,2004.0,265,880,0.0764317918923182,0.06263389388389388,0.860934314223788,235.0,17.0,13.0
39da6f68-9e3a-465b-845b-1f71770f4396,1079,736-54-4748,15,9,61582,140212,1999.0,359,328,0.0401498715709242,0.04651247972300603,0.9133376487060698,323.0,18.0,18.0
1fb2a355-95cf-4e89-859f-dfbc8464d810,1136,656-32-1938,13,4,8613,114363,1997.0,329,0,0.0669654966157828,0.04552361940467482,0.8875108839795425,295.0,18.0,16.0
7006ec67-3f67-481a-b59f-e0556d417399,1232,006-44-7366,13,7,49734,123982,2003.0,323,0,0.07348348485716029,0.05650237456959839,0.8700141405732414,282.0,22.0,19.0
27691163-4056-4496-8f91-828ab2a10fe4,1253,552-93-3366,16,9,31310,140949,1999.0,334,143,0.05251878556106498,0.028491806616806614,0.9189894078221285,305.0,16.0,13.0
4e08745d-62bc-4a1b-a3c0-609b4b058dfc,1223,816-95-6024,16,9,64307,186834,1999.0,353,1113,0.04082337430586269,0.04715981513219323,0.9120168105619441,322.0,15.0,16.0
6d729b8f-b13d-4c72-b15b-2355c1e7152a,1099,703-27-9757,10,2,31785,112793,1999.0,211,0,0.043848745003143424,0.04293199233716475,0.9132192626596918,189.0,11.0,11.0
ec894a25-2447-4d21-ba11-7719fd77f289,1574,371-05-9698,17,10,54918,171953,2000.0,419,0,0.062109597830660446,0.042959329285928244,0.8949310728834114,373.0,27.0,19.0
92610530-7b6c-411f-a1d8-9e9dfc6bc5d7,1086,453-90-2465,10,5,18641,91072,2003.0,213,0,0.030326797385620913,0.04128028404344193,0.9283929185709372,195.0,9.0,9.0
d84e9b2f-22e7-43d9-89cb-6f05a73edade,824,301-75-3083,14,10,84660,116737,1998.0,286,901,0.09439668924963042,0.036909240234048415,0.8686940705163212,249.0,24.0,13.0
e955efc6-36c2-44ac-a43f-73f374edb376,481,659-25-2526,14,7,24237,116336,2000.0,237,1510,0.046423548558641725,0.04589143990929705,0.9076850115320613,214.0,11.0,12.0
28d787f1-0429-464b-b4d6-5b0185f8429a,450,194-57-3875,8,2,11131,57634,1998.0,170,943,0.02608901515151515,0.03528589466089466,0.9386250901875902,155.0,6.0,9.0
55c574a7-2937-4514-ba4d-32534fdd6cfd,800,378-51-7596,13,7,29364,116198,1999.0,328,222,0.03952750087365472,0.05183698190789403,0.9086355172184513,301.0,10.0,17.0
46f9b302-bddc-4bf7-a5cd-2b5de18aa5d4,920,453-92-8554,6,2,23313,78116,1997.0,125,0,0.11956454624860696,0.032280465949820786,0.8481549878015722,107.0,13.0,5.0
af3811e3-31f8-4c4d-a312-20dbe95a48d4,858,345-87-8508,9,3,22526,125453,1997.0,246,0,0.049221686189231825,0.05091826106024889,0.8998600527505194,219.0,12.0,15.0
1c910f59-d989-4ce7-872a-e89f2684a528,875,267-57-5616,6,3,40126,76002,1998.0,151,0,0.05246534511240394,0.04466619981325864,0.9028684550743374,134.0,9.0,8.0
71044f04-e1f5-4cae-bffa-1318ee0ae260,874,421-59-7097,6,2,17903,86061,2004.0,112,0,0.026630844645550527,0.06641404619345796,0.9069551091609914,102.0,3.0,7.0
3f3d65cf-ca03-442e-927e-e6156b4798e7,777,573-56-8460,10,5,34515,98795,1999.0,266,0,0.045126342367721686,0.05015416256795567,0.9047194950643226,242.0,12.0,12.0
25eebb41-24bd-4fd6-84f2-d5c2aeea9237,1067,383-25-8373,17,10,53369,138612,1998.0,328,1196,0.04938106555753613,0.060225181740953634,0.8903937527015104,294.0,14.0,20.0
55180f91-0375-4d2b-904e-6c0642019b54,1530,519-31-6437,17,7,61170,214328,2001.0,362,1661,0.06231524027376489,0.045267808871998425,0.8924169508542368,324.0,23.0,15.0
169e20c5-2066-4ac0-b928-7f4e54664243,876,718-07-4203,20,10,67803,211148,2000.0,412,1385,0.05149704722073143,0.04207289345447239,0.906430059324796,373.0,21.0,18.0
1f587956-bece-4109-9a8e-aefbff2a89e7,1054,026-66-8083,10,2,11284,104634,2002.0,241,0,0.038000137117784175,0.04475353078294255,0.9172463320992733,218.0,11.0,12.0
828bc6c7-697e-44ed-adc3-0efbaa257c64,1076,209-67-6576,11,5,49041,130766,1998.0,194,416,0.04589904313224471,0.04782708508004951,0.9062738717877058,174.0,9.0,11.0
552b1bf1-c5b8-465b-893d-fd88368265e9,1328,349-95-5980,11,5,46231,124999,1998.0,229,0,0.04541907642204084,0.03967673127461548,0.9149041923033437,209.0,11.0,9.0
5b1a8fdc-6a86-4759-ab27-2348d5cd7f2b,1315,403-97-5970,16,7,68107,183504,1998.0,375,174,0.04779478613904017,0.05708975606312194,0.895115457797838,331.0,21.0,23.0
7295ec2e-820b-4779-8527-8480d8b02823,1500,529-34-6566,14,10,41953,149203,2001.0,295,0,0.08873547935734873,0.06673772864416022,0.8445267919984911,256.0,20.0,19.0
4bccfea5-fc2f-47da-8d2e-994f2afa9541,945,759-13-9194,7,4,38393,87041,2002.0,184,0,0.03433381806829012,0.06336820960268165,0.9022979723290281,165.0,6.0,13.0
74575738-7216-47bd-aab1-16ac22e2440a,962,760-25-4222,14,10,76661,140148,2000.0,321,1656,0.07603751785045536,0.02881833314087886,0.8951441490086658,287.0,23.0,11.0
5390e348-6b32-4579-974a-ad62fe92591f,752,523-86-0467,6,4,26821,57685,2004.0,203,0,0.046976801362766274,0.06701978631803193,0.8860034123192019,181.0,9.0,13.0
14aeb17b-0e00-4d71-a515-3bac084f83b4,1401,896-71-0306,18,9,65900,196478,1998.0,356,1162,0.05286217254525121,0.029651547753321003,0.9174862797014277,320.0,21.0,15.0
514d3bc6-0a57-4c7c-bc45-45993a52884e,962,677-12-5819,7,5,46584,88097,2003.0,145,0,0.029946244231958515,0.044938394938394945,0.9251153608296466,133.0,4.0,8.0
b0b27101-9f2c-4075-a33e-4b8c942c82a3,783,494-52-1681,12,2,16059,106791,2001.0,306,575,0.039534480636131825,0.06395810096145495,0.8965074184024133,273.0,14.0,19.0
9cd8c72f-7a6e-4ccf-91ff-37c03eb00675,1370,447-20-0640,13,10,66960,110200,2005.0,346,0,0.04025889650889651,0.04239493614493614,0.9173461673461673,318.0,17.0,11.0
